company,model,rating,date
Perplexity AI,pplx-70b-online,1077.3739073281831,1719360000
TII,falcon-180b-chat,1033.254691585921,1719360000
Nomic AI,gpt4all-13b-snoozy,931.4645309884704,1719360000
BlinkDL,RWKV-4-Raven-14B,921.3283386389936,1719360000
Stanford,alpaca-13b,900.938258756172,1719360000
LAION,oasst-pythia-12b,892.9522894248444,1719360000
Stability AI,stablelm-tuned-alpha-7b,839.9285124010084,1719360000
OpenAI,gpt-4o-2024-05-13,1287.0196469719676,1719619200
Anthropic,claude-3-5-sonnet-20240620,1271.1901730471614,1719619200
Google,gemini-advanced-0514,1266.3052105605984,1719619200
01.AI,yi-large-preview,1238.3555014289336,1719619200
Zhipu AI,glm-4-0520,1207.49250661637,1719619200
Meta,llama-3-70b-instruct,1206.9251864842518,1719619200
NVIDIA,nemotron-4-340b-instruct,1205.4474940108098,1719619200
Reka AI,reka-core-20240501,1199.432909692353,1719619200
Cohere,command-r-plus,1189.1614714579518,1719619200
Alibaba,qwen2-72b-instruct,1185.1469673543031,1719619200
DeepSeek,deepseek-coder-v2,1178.7644491356205,1719619200
Mistral AI,mistral-large-2402,1157.3079307332014,1719619200
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1126.5085620539217,1719619200
Microsoft,phi-3-medium-4k-instruct,1123.8463530203212,1719619200
Berkeley,starling-lm-7b-beta,1118.9500424873254,1719619200
WizardTeam,wizardlm-70b,1106.27896178561,1719619200
Databricks,dbrx-instruct-preview,1103.3019699717545,1719619200
Allen Institute,tulu-2-dpo-70b,1098.3613725740431,1719619200
OpenChat,openchat-3.5-0106,1090.8334958644157,1719619200
Unknown,snowflake-arctic-instruct,1090.415607684184,1719619200
LMSYS,vicuna-33b,1089.836030591386,1719619200
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1083.6293477253816,1719619200
Perplexity AI,pplx-70b-online,1077.245151948247,1719619200
TII,falcon-180b-chat,1032.8307540469082,1719619200
Nomic AI,gpt4all-13b-snoozy,931.1098135542236,1719619200
BlinkDL,RWKV-4-Raven-14B,920.0640031569756,1719619200
Stanford,alpaca-13b,901.2551761114404,1719619200
LAION,oasst-pythia-12b,893.0238175396272,1719619200
Stability AI,stablelm-tuned-alpha-7b,840.1101778326838,1719619200
OpenAI,gpt-4o-2024-05-13,1287.3959975556716,1720224000
Anthropic,claude-3-5-sonnet-20240620,1271.670082960523,1720224000
Google,gemini-advanced-0514,1267.1343270317657,1720224000
01.AI,yi-large-preview,1240.3509402722466,1720224000
NVIDIA,nemotron-4-340b-instruct,1207.329941977357,1720224000
Meta,llama-3-70b-instruct,1207.2309074611026,1720224000
Zhipu AI,glm-4-0520,1206.8868013793583,1720224000
Reka AI,reka-core-20240501,1200.2086743212842,1720224000
Cohere,command-r-plus,1189.5935687108738,1720224000
Alibaba,qwen2-72b-instruct,1187.1736902807372,1720224000
DeepSeek,deepseek-coder-v2,1179.263418278497,1720224000
Mistral AI,mistral-large-2402,1157.2013467640677,1720224000
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.2551973009688,1720224000
Microsoft,phi-3-medium-4k-instruct,1123.3050145745465,1720224000
Berkeley,starling-lm-7b-beta,1119.0251886654578,1720224000
WizardTeam,wizardlm-70b,1105.9981302467868,1720224000
Databricks,dbrx-instruct-preview,1103.165876346076,1720224000
Allen Institute,tulu-2-dpo-70b,1098.9338747982715,1720224000
OpenChat,openchat-3.5-0106,1091.0193309941687,1720224000
LMSYS,vicuna-33b,1090.3988868076162,1720224000
Unknown,snowflake-arctic-instruct,1089.891696085966,1720224000
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.0410493563031,1720224000
Perplexity AI,pplx-70b-online,1077.8330609599843,1720224000
TII,falcon-180b-chat,1033.995747410563,1720224000
Nomic AI,gpt4all-13b-snoozy,931.4441622907332,1720224000
BlinkDL,RWKV-4-Raven-14B,921.4047576227508,1720224000
Stanford,alpaca-13b,901.0165079419012,1720224000
LAION,oasst-pythia-12b,893.1887420363746,1720224000
Stability AI,stablelm-tuned-alpha-7b,840.1591256486998,1720224000
OpenAI,gpt-4o-2024-05-13,1287.4660504645813,1720396800
Anthropic,claude-3-5-sonnet-20240620,1271.8119659794552,1720396800
Google,gemini-advanced-0514,1266.879857568745,1720396800
01.AI,yi-large-preview,1240.5558747221726,1720396800
NVIDIA,nemotron-4-340b-instruct,1207.852272586727,1720396800
Meta,llama-3-70b-instruct,1207.295002455859,1720396800
Zhipu AI,glm-4-0520,1206.8617988687952,1720396800
Reka AI,reka-core-20240501,1200.3067555576822,1720396800
Cohere,command-r-plus,1189.759072435013,1720396800
Alibaba,qwen2-72b-instruct,1187.72016428076,1720396800
DeepSeek,deepseek-coder-v2,1178.5281042016468,1720396800
Mistral AI,mistral-large-2402,1157.2689661715813,1720396800
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.3931170164035,1720396800
Microsoft,phi-3-medium-4k-instruct,1123.330178409883,1720396800
Berkeley,starling-lm-7b-beta,1119.0382836193376,1720396800
WizardTeam,wizardlm-70b,1106.0563755205849,1720396800
Databricks,dbrx-instruct-preview,1103.2705282614058,1720396800
Allen Institute,tulu-2-dpo-70b,1099.0204483740956,1720396800
OpenChat,openchat-3.5-0106,1091.042220459255,1720396800
LMSYS,vicuna-33b,1090.4849697382797,1720396800
Unknown,snowflake-arctic-instruct,1089.942621918579,1720396800
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.1190345730852,1720396800
Perplexity AI,pplx-70b-online,1077.9884176767691,1720396800
TII,falcon-180b-chat,1034.018728395923,1720396800
Nomic AI,gpt4all-13b-snoozy,931.539070449888,1720396800
BlinkDL,RWKV-4-Raven-14B,921.4649588582374,1720396800
Stanford,alpaca-13b,901.0831365832522,1720396800
LAION,oasst-pythia-12b,893.1937435890537,1720396800
Stability AI,stablelm-tuned-alpha-7b,840.2054040377814,1720396800
OpenAI,gpt-4o-2024-05-13,1286.89343680061,1721088000
Anthropic,claude-3-5-sonnet-20240620,1271.451073718919,1721088000
Google,gemini-advanced-0514,1266.8549791123423,1721088000
01.AI,yi-large-preview,1240.0241270382105,1721088000
DeepSeek,deepseek-v2-api-0628,1221.6774747778434,1721088000
NVIDIA,nemotron-4-340b-instruct,1209.208794602236,1721088000
Zhipu AI,glm-4-0520,1206.7559662694975,1721088000
Meta,llama-3-70b-instruct,1206.670027068951,1721088000
Reka AI,reka-core-20240501,1199.9200500729178,1721088000
Cohere,command-r-plus,1189.73963570691,1721088000
Alibaba,qwen2-72b-instruct,1186.7400965682,1721088000
Mistral AI,mistral-large-2402,1157.195192963243,1721088000
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.0714057687835,1721088000
Microsoft,phi-3-medium-4k-instruct,1122.6717585857289,1721088000
Berkeley,starling-lm-7b-beta,1118.6285103422574,1721088000
WizardTeam,wizardlm-70b,1105.6939856280828,1721088000
Databricks,dbrx-instruct-preview,1103.110559802302,1721088000
Allen Institute,tulu-2-dpo-70b,1099.202027739486,1721088000
OpenChat,openchat-3.5-0106,1091.1257462494382,1721088000
LMSYS,vicuna-33b,1090.4303428340836,1721088000
Unknown,snowflake-arctic-instruct,1089.833138475566,1721088000
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1083.8463666273692,1721088000
Perplexity AI,pplx-70b-online,1077.431962596182,1721088000
TII,falcon-180b-chat,1033.8644172626896,1721088000
Nomic AI,gpt4all-13b-snoozy,931.1799584117598,1721088000
BlinkDL,RWKV-4-Raven-14B,921.2896005403924,1721088000
Stanford,alpaca-13b,901.1781150854816,1721088000
LAION,oasst-pythia-12b,893.205643691638,1721088000
Stability AI,stablelm-tuned-alpha-7b,839.4043355209508,1721088000
OpenAI,gpt-4o-2024-05-13,1286.7526639333005,1721606400
Anthropic,claude-3-5-sonnet-20240620,1271.7319317012111,1721606400
Google,gemini-advanced-0514,1266.7097987974598,1721606400
01.AI,yi-large-preview,1240.1700144905722,1721606400
DeepSeek,deepseek-v2-api-0628,1221.8345948695492,1721606400
NVIDIA,nemotron-4-340b-instruct,1209.2297986475114,1721606400
Zhipu AI,glm-4-0520,1206.9387656090626,1721606400
Meta,llama-3-70b-instruct,1206.7715082803652,1721606400
Reka AI,reka-core-20240501,1199.562278421527,1721606400
Cohere,command-r-plus,1189.83508067948,1721606400
Alibaba,qwen2-72b-instruct,1187.124999526924,1721606400
Mistral AI,mistral-large-2402,1157.245037421752,1721606400
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.2372563579393,1721606400
Microsoft,phi-3-medium-4k-instruct,1122.3269159825034,1721606400
Berkeley,starling-lm-7b-beta,1118.7420620054256,1721606400
WizardTeam,wizardlm-70b,1105.8607872817695,1721606400
Databricks,dbrx-instruct-preview,1103.2590737812538,1721606400
Allen Institute,tulu-2-dpo-70b,1099.166201582476,1721606400
OpenChat,openchat-3.5-0106,1091.271887605457,1721606400
LMSYS,vicuna-33b,1090.5383764807166,1721606400
Unknown,snowflake-arctic-instruct,1089.8696640453736,1721606400
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.0391279481073,1721606400
Perplexity AI,pplx-70b-online,1077.788519775986,1721606400
TII,falcon-180b-chat,1034.0310507677736,1721606400
Nomic AI,gpt4all-13b-snoozy,931.4630307424568,1721606400
BlinkDL,RWKV-4-Raven-14B,921.4516078802252,1721606400
Stanford,alpaca-13b,901.4269127522414,1721606400
LAION,oasst-pythia-12b,893.45497917487,1721606400
Stability AI,stablelm-tuned-alpha-7b,839.8070458998176,1721606400
OpenAI,gpt-4o-2024-05-13,1286.72314411263,1721865600
Anthropic,claude-3-5-sonnet-20240620,1271.797964271405,1721865600
Google,gemini-advanced-0514,1266.3476049032647,1721865600
Nexusflow,athene-70b,1240.0179470600092,1721865600
01.AI,yi-large-preview,1239.950698591169,1721865600
DeepSeek,deepseek-v2-api-0628,1220.9586348739872,1721865600
NVIDIA,nemotron-4-340b-instruct,1209.2395595767894,1721865600
Zhipu AI,glm-4-0520,1206.7651528522345,1721865600
Meta,llama-3-70b-instruct,1206.4454455109053,1721865600
Reka AI,reka-core-20240501,1199.4214328485778,1721865600
Cohere,command-r-plus,1189.679510957253,1721865600
Alibaba,qwen2-72b-instruct,1187.2627711628,1721865600
Mistral AI,mistral-large-2402,1157.101374701468,1721865600
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.2173672510314,1721865600
Microsoft,phi-3-medium-4k-instruct,1122.1192705979045,1721865600
Berkeley,starling-lm-7b-beta,1118.7785507391666,1721865600
WizardTeam,wizardlm-70b,1105.8228402391924,1721865600
Databricks,dbrx-instruct-preview,1103.158666773797,1721865600
Allen Institute,tulu-2-dpo-70b,1099.1254895376055,1721865600
OpenChat,openchat-3.5-0106,1091.219627269652,1721865600
LMSYS,vicuna-33b,1090.5176175552256,1721865600
Unknown,snowflake-arctic-instruct,1089.735730608098,1721865600
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.193350498966,1721865600
Perplexity AI,pplx-70b-online,1077.7382543355811,1721865600
TII,falcon-180b-chat,1033.9871529116258,1721865600
Nomic AI,gpt4all-13b-snoozy,931.3173296131602,1721865600
BlinkDL,RWKV-4-Raven-14B,921.4352073161176,1721865600
Stanford,alpaca-13b,901.3111616506566,1721865600
LAION,oasst-pythia-12b,893.3375428036707,1721865600
Stability AI,stablelm-tuned-alpha-7b,839.5208475900563,1721865600
OpenAI,gpt-4o-2024-05-13,1286.0654503209348,1722297600
Anthropic,claude-3-5-sonnet-20240620,1271.687398038735,1722297600
Google,gemini-advanced-0514,1266.5476520194234,1722297600
Meta,llama-3.1-405b-instruct,1262.23468054597,1722297600
Nexusflow,athene-70b-0725,1245.5142746052793,1722297600
01.AI,yi-large-preview,1239.8013871848243,1722297600
DeepSeek,deepseek-v2-api-0628,1220.9970529920738,1722297600
NVIDIA,nemotron-4-340b-instruct,1209.1095303261775,1722297600
Zhipu AI,glm-4-0520,1206.618016192399,1722297600
Reka AI,reka-core-20240501,1199.4500777102558,1722297600
Cohere,command-r-plus,1189.7360908421524,1722297600
Alibaba,qwen2-72b-instruct,1187.241650272582,1722297600
Mistral AI,mistral-large-2402,1157.166333317927,1722297600
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.237157998951,1722297600
Microsoft,phi-3-medium-4k-instruct,1122.4828077940988,1722297600
Berkeley,starling-lm-7b-beta,1118.7366469093618,1722297600
WizardTeam,wizardlm-70b,1105.9074653579248,1722297600
Databricks,dbrx-instruct-preview,1103.1838127248889,1722297600
Allen Institute,tulu-2-dpo-70b,1099.263043479707,1722297600
OpenChat,openchat-3.5-0106,1091.160779260434,1722297600
LMSYS,vicuna-33b,1090.5422109019398,1722297600
Unknown,snowflake-arctic-instruct,1089.7338098783457,1722297600
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.069814984848,1722297600
Perplexity AI,pplx-70b-online,1077.736546219971,1722297600
TII,falcon-180b-chat,1034.005252175983,1722297600
Nomic AI,gpt4all-13b-snoozy,931.3775267364656,1722297600
BlinkDL,RWKV-4-Raven-14B,921.491791082127,1722297600
Stanford,alpaca-13b,901.4443724028054,1722297600
LAION,oasst-pythia-12b,893.3199300103387,1722297600
Stability AI,stablelm-tuned-alpha-7b,839.6305927578637,1722297600
OpenAI,gpt-4o-2024-05-13,1286.050441617469,1722384000
Anthropic,claude-3-5-sonnet-20240620,1271.4891184986143,1722384000
Google,gemini-advanced-0514,1266.43353171253,1722384000
Meta,llama-3.1-405b-instruct,1261.715332584944,1722384000
Nexusflow,athene-70b-0725,1245.1068420449838,1722384000
01.AI,yi-large-preview,1239.7407369945545,1722384000
DeepSeek,deepseek-v2-api-0628,1220.7413386222347,1722384000
NVIDIA,nemotron-4-340b-instruct,1209.052867001816,1722384000
Zhipu AI,glm-4-0520,1206.562516555823,1722384000
Reka AI,reka-core-20240501,1199.383969170029,1722384000
Cohere,command-r-plus,1189.6758144430496,1722384000
Alibaba,qwen2-72b-instruct,1187.2069603634905,1722384000
Mistral AI,mistral-large-2402,1157.1003352511002,1722384000
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.1401293615932,1722384000
Microsoft,phi-3-medium-4k-instruct,1122.6959472980611,1722384000
Berkeley,starling-lm-7b-beta,1118.7241495976978,1722384000
WizardTeam,wizardlm-70b,1105.8780035995503,1722384000
Databricks,dbrx-instruct-preview,1103.114878087266,1722384000
Allen Institute,tulu-2-dpo-70b,1099.202224559495,1722384000
OpenChat,openchat-3.5-0106,1091.1771211760563,1722384000
LMSYS,vicuna-33b,1090.5380924425915,1722384000
Unknown,snowflake-arctic-instruct,1089.6383399915874,1722384000
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.0340314613804,1722384000
Perplexity AI,pplx-70b-online,1077.6880189095148,1722384000
TII,falcon-180b-chat,1033.962065747016,1722384000
Nomic AI,gpt4all-13b-snoozy,931.3648612448848,1722384000
BlinkDL,RWKV-4-Raven-14B,921.4761203161906,1722384000
Stanford,alpaca-13b,901.4166939929636,1722384000
LAION,oasst-pythia-12b,893.3243906969795,1722384000
Stability AI,stablelm-tuned-alpha-7b,839.616142405883,1722384000
Google,gemini-1.5-pro-exp-0801,1299.7491676177356,1722470400
OpenAI,gpt-4o-2024-05-13,1285.8850127576295,1722470400
Anthropic,claude-3-5-sonnet-20240620,1271.0813376513856,1722470400
Meta,llama-3.1-405b-instruct,1261.6403521353036,1722470400
Nexusflow,athene-70b-0725,1244.710408792584,1722470400
01.AI,yi-large-preview,1239.6765881658807,1722470400
DeepSeek,deepseek-v2-api-0628,1220.534233967399,1722470400
NVIDIA,nemotron-4-340b-instruct,1209.0253854335556,1722470400
Zhipu AI,glm-4-0520,1206.481947438272,1722470400
Reka AI,reka-core-20240501,1199.2723760227095,1722470400
Cohere,command-r-plus,1189.7015237558044,1722470400
Alibaba,qwen2-72b-instruct,1186.8866627976454,1722470400
Mistral AI,mistral-large-2402,1157.1291204359777,1722470400
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.1372771126544,1722470400
Microsoft,phi-3-medium-4k-instruct,1122.6480999601315,1722470400
Berkeley,starling-lm-7b-beta,1118.6447700792114,1722470400
WizardTeam,wizardlm-70b,1105.963420998265,1722470400
Databricks,dbrx-instruct-preview,1103.1304534994124,1722470400
Allen Institute,tulu-2-dpo-70b,1099.257499317574,1722470400
OpenChat,openchat-3.5-0106,1091.2248899841904,1722470400
LMSYS,vicuna-33b,1090.5207776773495,1722470400
Unknown,snowflake-arctic-instruct,1089.6204191012685,1722470400
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1083.9546060431062,1722470400
Perplexity AI,pplx-70b-online,1077.6861359768382,1722470400
TII,falcon-180b-chat,1033.954729382286,1722470400
Nomic AI,gpt4all-13b-snoozy,931.3074750100728,1722470400
BlinkDL,RWKV-4-Raven-14B,921.4477498387716,1722470400
Stanford,alpaca-13b,901.3406962055744,1722470400
LAION,oasst-pythia-12b,893.3676323632486,1722470400
Stability AI,stablelm-tuned-alpha-7b,839.5803486934068,1722470400
Google,gemini-1.5-pro-exp-0801,1299.2243863203976,1722816000
OpenAI,gpt-4o-2024-05-13,1286.0673520492296,1722816000
Anthropic,claude-3-5-sonnet-20240620,1271.1030296503868,1722816000
Meta,llama-3.1-405b-instruct,1263.0791611288469,1722816000
Mistral AI,mistral-large-2407,1248.1892139359288,1722816000
Nexusflow,athene-70b-0725,1247.749852344622,1722816000
01.AI,yi-large-preview,1239.6152989381008,1722816000
DeepSeek,deepseek-v2-api-0628,1220.301634520392,1722816000
NVIDIA,nemotron-4-340b-instruct,1208.9483489382042,1722816000
Zhipu AI,glm-4-0520,1206.612420655979,1722816000
Reka AI,reka-core-20240501,1199.3602004636405,1722816000
Cohere,command-r-plus,1189.6933302959917,1722816000
Alibaba,qwen2-72b-instruct,1186.7318457798142,1722816000
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.079766470627,1722816000
Microsoft,phi-3-medium-4k-instruct,1122.6456091409743,1722816000
Berkeley,starling-lm-7b-beta,1118.6730696378304,1722816000
WizardTeam,wizardlm-70b,1106.0383321499562,1722816000
Databricks,dbrx-instruct-preview,1103.078049508866,1722816000
Allen Institute,tulu-2-dpo-70b,1099.3485954739483,1722816000
OpenChat,openchat-3.5-0106,1091.251015938625,1722816000
LMSYS,vicuna-33b,1090.5643211160393,1722816000
Unknown,snowflake-arctic-instruct,1089.6179209430488,1722816000
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.3888169037773,1722816000
Perplexity AI,pplx-70b-online,1077.8429504549554,1722816000
TII,falcon-180b-chat,1034.0304172681394,1722816000
Nomic AI,gpt4all-13b-snoozy,931.413465241574,1722816000
BlinkDL,RWKV-4-Raven-14B,921.6376240100466,1722816000
Stanford,alpaca-13b,901.4885742309032,1722816000
LAION,oasst-pythia-12b,893.4831412130388,1722816000
Stability AI,stablelm-tuned-alpha-7b,839.6961724366518,1722816000
Google,gemini-1.5-pro-exp-0801,1299.424778650532,1722902400
OpenAI,gpt-4o-2024-05-13,1286.1295998590049,1722902400
Anthropic,claude-3-5-sonnet-20240620,1271.2405687916523,1722902400
Meta,llama-3.1-405b-instruct,1263.5460382953906,1722902400
Nexusflow,athene-70b-0725,1249.1394218398063,1722902400
Mistral AI,mistral-large-2407,1248.834964090372,1722902400
01.AI,yi-large-preview,1239.6336872929023,1722902400
Reka AI,reka-core-20240722,1226.762247126871,1722902400
DeepSeek,deepseek-v2-api-0628,1220.6311819161178,1722902400
NVIDIA,nemotron-4-340b-instruct,1209.0219714101268,1722902400
Zhipu AI,glm-4-0520,1206.69327997673,1722902400
Cohere,command-r-plus,1189.7080918826523,1722902400
Alibaba,qwen2-72b-instruct,1186.7476475511285,1722902400
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.1420121231165,1722902400
Microsoft,phi-3-medium-4k-instruct,1122.6295905795296,1722902400
Berkeley,starling-lm-7b-beta,1118.719183666972,1722902400
WizardTeam,wizardlm-70b,1106.0384398985489,1722902400
Databricks,dbrx-instruct-preview,1103.117968310275,1722902400
Allen Institute,tulu-2-dpo-70b,1099.4744074758216,1722902400
OpenChat,openchat-3.5-0106,1091.189719744469,1722902400
LMSYS,vicuna-33b,1090.626361515474,1722902400
Unknown,snowflake-arctic-instruct,1089.592139631117,1722902400
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.471678593487,1722902400
Perplexity AI,pplx-70b-online,1077.776579260718,1722902400
TII,falcon-180b-chat,1034.4308690854605,1722902400
Nomic AI,gpt4all-13b-snoozy,931.5335283249468,1722902400
BlinkDL,RWKV-4-Raven-14B,921.658636617762,1722902400
Stanford,alpaca-13b,901.5292156525928,1722902400
LAION,oasst-pythia-12b,893.1777889397434,1722902400
Stability AI,stablelm-tuned-alpha-7b,839.5520185006554,1722902400
OpenAI,chatgpt-4o-latest-2024-08-08,1313.5454668908842,1723507200
Google,gemini-1.5-pro-exp-0801,1296.5227270597202,1723507200
Anthropic,claude-3-5-sonnet-20240620,1270.9301983666242,1723507200
Meta,llama-3.1-405b-instruct,1263.3053230596363,1723507200
Mistral AI,mistral-large-2407,1249.4624900710523,1723507200
Nexusflow,athene-70b-0725,1247.1243990989956,1723507200
01.AI,yi-large-preview,1239.605925623151,1723507200
Reka AI,reka-core-20240722,1226.9524951346343,1723507200
DeepSeek,deepseek-v2-api-0628,1217.798208834769,1723507200
NVIDIA,nemotron-4-340b-instruct,1208.9647615321337,1723507200
Zhipu AI,glm-4-0520,1206.6736282975016,1723507200
Cohere,command-r-plus,1189.8319864152454,1723507200
Alibaba,qwen2-72b-instruct,1187.1043209236354,1723507200
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.4729586399044,1723507200
Microsoft,phi-3-medium-4k-instruct,1123.0026109055725,1723507200
Berkeley,starling-lm-7b-beta,1118.680856667001,1723507200
WizardTeam,wizardlm-70b,1106.1058902099949,1723507200
Databricks,dbrx-instruct-preview,1103.161671253275,1723507200
Allen Institute,tulu-2-dpo-70b,1099.3991153734037,1723507200
OpenChat,openchat-3.5-0106,1091.4277508115945,1723507200
LMSYS,vicuna-33b,1090.7198688876902,1723507200
Unknown,snowflake-arctic-instruct,1089.711407419691,1723507200
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.4390225916295,1723507200
Perplexity AI,pplx-70b-online,1078.0199267956482,1723507200
TII,falcon-180b-chat,1034.3522288410968,1723507200
Nomic AI,gpt4all-13b-snoozy,931.5512351491724,1723507200
BlinkDL,RWKV-4-Raven-14B,921.7907483219816,1723507200
Stanford,alpaca-13b,901.6143165933336,1723507200
LAION,oasst-pythia-12b,893.3419304734216,1723507200
Stability AI,stablelm-tuned-alpha-7b,839.7514731498567,1723507200
OpenAI,chatgpt-4o-latest,1316.7861206214911,1724284800
Google,gemini-1.5-pro-exp-0801,1298.222991290707,1724284800
Anthropic,claude-3-5-sonnet-20240620,1270.6335859103228,1724284800
Meta,llama-3.1-405b-instruct,1265.3706276095168,1724284800
Mistral AI,mistral-large-2407,1250.1585520440235,1724284800
Nexusflow,athene-70b-0725,1250.0446476409734,1724284800
01.AI,yi-large-preview,1239.54307827197,1724284800
Reka AI,reka-core-20240722,1228.5730255271983,1724284800
DeepSeek,deepseek-v2-api-0628,1219.0962446642488,1724284800
AI21 Labs,jamba-1.5-large,1212.5642258066605,1724284800
NVIDIA,nemotron-4-340b-instruct,1209.0141358700855,1724284800
Zhipu AI,glm-4-0520,1206.6287436075932,1724284800
Cohere,command-r-plus,1189.894435333918,1724284800
Alibaba,qwen2-72b-instruct,1186.9758479514985,1724284800
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.3737802602996,1724284800
Microsoft,phi-3-medium-4k-instruct,1122.8088463557292,1724284800
Berkeley,starling-lm-7b-beta,1118.879271276443,1724284800
WizardTeam,wizardlm-70b,1106.2405875709946,1724284800
Databricks,dbrx-instruct-preview,1103.2383498139593,1724284800
Allen Institute,tulu-2-dpo-70b,1099.3385913724974,1724284800
OpenChat,openchat-3.5-0106,1091.627656470905,1724284800
LMSYS,vicuna-33b,1090.7898169091825,1724284800
Unknown,snowflake-arctic-instruct,1089.7119265027504,1724284800
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.5639289277997,1724284800
Perplexity AI,pplx-70b-online,1078.0237331115304,1724284800
TII,falcon-180b-chat,1034.3356929200727,1724284800
Nomic AI,gpt4all-13b-snoozy,931.5796366689516,1724284800
BlinkDL,RWKV-4-Raven-14B,921.9283246259554,1724284800
Stanford,alpaca-13b,901.5271792946112,1724284800
LAION,oasst-pythia-12b,893.6087915667841,1724284800
Stability AI,stablelm-tuned-alpha-7b,839.8599712883484,1724284800
OpenAI,chatgpt-4o-latest,1316.8023351337524,1724371200
Google,gemini-1.5-pro-exp-0801,1298.481745029172,1724371200
xAI,grok-2-2024-08-13,1293.1335462085303,1724371200
Anthropic,claude-3-5-sonnet-20240620,1270.5698716717802,1724371200
Meta,llama-3.1-405b-instruct,1265.6839767341417,1724371200
Mistral AI,mistral-large-2407,1250.4690549163795,1724371200
Nexusflow,athene-70b-0725,1250.050879328783,1724371200
01.AI,yi-large-preview,1239.6082974328135,1724371200
Reka AI,reka-core-20240722,1229.4413025136237,1724371200
DeepSeek,deepseek-v2-api-0628,1219.159112160385,1724371200
AI21 Labs,jamba-1.5-large,1212.7860340735433,1724371200
NVIDIA,nemotron-4-340b-instruct,1209.0566667613325,1724371200
Zhipu AI,glm-4-0520,1206.7481247945116,1724371200
Cohere,command-r-plus,1189.9204885891531,1724371200
Alibaba,qwen2-72b-instruct,1187.0066635481385,1724371200
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.3914089060406,1724371200
Microsoft,phi-3-medium-4k-instruct,1123.023790072698,1724371200
Berkeley,starling-lm-7b-beta,1118.8865155172405,1724371200
WizardTeam,wizardlm-70b,1106.166201315254,1724371200
Databricks,dbrx-instruct-preview,1103.227855371208,1724371200
Allen Institute,tulu-2-dpo-70b,1099.3576893727652,1724371200
OpenChat,openchat-3.5-0106,1091.6185978687429,1724371200
LMSYS,vicuna-33b,1090.798431909388,1724371200
Unknown,snowflake-arctic-instruct,1089.8222961479614,1724371200
Nous Research,nous-hermes-2-mixtral-8x7b-dpo,1084.5583483904115,1724371200
Perplexity AI,pplx-70b-online,1078.1204455249513,1724371200
TII,falcon-180b-chat,1034.4185053183096,1724371200
Nomic AI,gpt4all-13b-snoozy,931.699963924868,1724371200
BlinkDL,RWKV-4-Raven-14B,921.9293110642136,1724371200
Stanford,alpaca-13b,901.4975601923472,1724371200
LAION,oasst-pythia-12b,893.6452417939357,1724371200
Stability AI,stablelm-tuned-alpha-7b,839.8052366914387,1724371200
OpenAI,chatgpt-4o-latest,1316.1231754354546,1724716800
Google,gemini-1.5-pro-exp-0827,1300.9973916778315,1724716800
xAI,grok-2-2024-08-13,1294.8197223470609,1724716800
Anthropic,claude-3-5-sonnet-20240620,1270.0113282465647,1724716800
Meta,llama-3.1-405b-instruct,1266.2988059296758,1724716800
Mistral AI,mistral-large-2407,1249.800495103181,1724716800
Nexusflow,athene-70b-0725,1249.325187269411,1724716800
01.AI,yi-large-preview,1239.5598566785725,1724716800
Reka AI,reka-core-20240722,1229.1694801953618,1724716800
DeepSeek,deepseek-v2-api-0628,1219.053965637138,1724716800
AI21 Labs,jamba-1.5-large,1213.9771579562023,1724716800
NVIDIA,nemotron-4-340b-instruct,1208.9916434641889,1724716800
Zhipu AI,glm-4-0520,1206.6112231685224,1724716800
Cohere,command-r-plus,1189.8633023325344,1724716800
Alibaba,qwen2-72b-instruct,1186.7490734676148,1724716800
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1127.3952304781255,1724716800
Microsoft,phi-3-medium-4k-instruct,1122.9947369017757,1724716800
